account_id,app,reviewer,decision,review_date
A000730,VPN,prior.reviewer,approved,2026-06-28
A000290,Badge access,prior.reviewer,approved,2026-07-07
A000123,Active Directory,prior.reviewer,approved,2026-06-25
A000752,Expense,prior.reviewer,approved,2026-07-07
A000462,Snowflake,prior.reviewer,approved,2026-07-09
A000674,Jenkins,prior.reviewer,approved,2026-06-25
A000373,Active Directory,prior.reviewer,approved,2026-06-25
A000635,Expense,prior.reviewer,approved,2026-07-12
A000734,VPN,prior.reviewer,approved,2026-07-02
A000704,Gateway,prior.reviewer,approved,2026-06-22
A000228,VPN,prior.reviewer,approved,2026-06-27
A000448,Helix ITSM,prior.reviewer,approved,2026-07-08
A000122,Gateway,prior.reviewer,approved,2026-07-08
A000245,Badge access,prior.reviewer,approved,2026-06-25
A000122,Vault,prior.reviewer,approved,2026-07-01
A000152,AWS NonProd,prior.reviewer,approved,2026-06-27
A000243,Compass CRM,prior.reviewer,approved,2026-07-06
A001190,AWS NonProd,prior.reviewer,approved,2026-07-04
A000179,Compass CRM,prior.reviewer,approved,2026-07-01
A000668,Compass CRM,prior.reviewer,approved,2026-06-28
A001051,Badge access,prior.reviewer,approved,2026-07-06
A000275,Expense,prior.reviewer,approved,2026-06-24
A000991,Jenkins,prior.reviewer,approved,2026-07-08
A000166,Badge access,prior.reviewer,approved,2026-06-27
A000821,Expense,prior.reviewer,approved,2026-06-25
A000415,Tableau,prior.reviewer,approved,2026-07-05
A000009,Zoom,prior.reviewer,approved,2026-07-09
A000589,Expense,prior.reviewer,approved,2026-06-24
A000161,Expense,prior.reviewer,approved,2026-07-10
A000603,Zoom,prior.reviewer,approved,2026-07-12
A000871,Zoom,prior.reviewer,approved,2026-06-30
A000151,Snowflake,prior.reviewer,approved,2026-07-02
A000049,VPN,prior.reviewer,approved,2026-06-23
A000074,Badge access,prior.reviewer,approved,2026-07-09
A001161,Slack,prior.reviewer,approved,2026-06-27
A000152,Tableau,prior.reviewer,approved,2026-06-24
A000198,VPN,prior.reviewer,approved,2026-07-07
A001177,Vault,prior.reviewer,approved,2026-07-03
A001040,Zoom,prior.reviewer,approved,2026-06-30
A000697,Snowflake,prior.reviewer,approved,2026-07-07
A000662,Active Directory,prior.reviewer,approved,2026-07-08
A000813,Zoom,prior.reviewer,approved,2026-06-29
A000916,Expense,prior.reviewer,approved,2026-06-25
A000407,Compass CRM,prior.reviewer,approved,2026-07-08
A000757,VPN,prior.reviewer,approved,2026-07-09
A001112,Procure,prior.reviewer,approved,2026-07-05
A001119,Zoom,prior.reviewer,approved,2026-07-01
A000689,Compass CRM,prior.reviewer,approved,2026-07-01
A001135,Badge access,prior.reviewer,approved,2026-06-22
A000630,Slack,prior.reviewer,approved,2026-06-30
A000870,Badge access,prior.reviewer,approved,2026-06-30
A001033,Slack,prior.reviewer,approved,2026-06-23
A000520,Zoom,prior.reviewer,approved,2026-06-30
A000916,Gateway,prior.reviewer,approved,2026-07-10
A000960,Gateway,prior.reviewer,approved,2026-06-30
A000224,GitHub Enterprise,prior.reviewer,approved,2026-06-22
A000739,Expense,prior.reviewer,approved,2026-06-24
A001088,Badge access,prior.reviewer,approved,2026-06-28
A000063,Tableau,prior.reviewer,approved,2026-07-05
A001075,Zoom,prior.reviewer,approved,2026-06-26
A001162,Snowflake,prior.reviewer,approved,2026-07-08
A000690,AWS NonProd,prior.reviewer,approved,2026-06-26
A000223,Expense,prior.reviewer,approved,2026-07-02
A000721,Active Directory,prior.reviewer,approved,2026-07-03
A000226,Zoom,prior.reviewer,approved,2026-07-09
A000075,Zoom,prior.reviewer,approved,2026-07-01
A001192,VPN,prior.reviewer,approved,2026-07-11
A000965,Slack,prior.reviewer,approved,2026-06-26
A000593,Zoom,prior.reviewer,approved,2026-06-27
A000423,GitHub Enterprise,prior.reviewer,approved,2026-06-27
A000265,Expense,prior.reviewer,approved,2026-07-05
A001078,VPN,prior.reviewer,approved,2026-06-28
A001104,Helix ITSM,prior.reviewer,approved,2026-06-25
A000060,VPN,prior.reviewer,approved,2026-06-23
A000183,AWS NonProd,prior.reviewer,approved,2026-07-05
A000205,Expense,prior.reviewer,approved,2026-07-12
A000790,Active Directory,prior.reviewer,approved,2026-06-28
A000842,Compass CRM,prior.reviewer,approved,2026-07-11
A000146,Helix ITSM,prior.reviewer,approved,2026-07-05
A001179,Gateway,prior.reviewer,approved,2026-06-28
A000978,Vault,prior.reviewer,approved,2026-06-22
A000720,Zoom,prior.reviewer,approved,2026-06-25
A000672,Tableau,prior.reviewer,approved,2026-07-05
A000298,Badge access,prior.reviewer,approved,2026-07-09
A001115,Expense,prior.reviewer,approved,2026-06-28
A000480,Active Directory,prior.reviewer,approved,2026-07-02
A000298,Active Directory,prior.reviewer,approved,2026-07-01
A000506,VPN,prior.reviewer,approved,2026-06-24
A000071,Zoom,prior.reviewer,approved,2026-07-04
A000916,AWS NonProd,prior.reviewer,approved,2026-07-11
A000726,Badge access,prior.reviewer,approved,2026-07-01
A000709,Badge access,prior.reviewer,approved,2026-07-05
A000379,Expense,prior.reviewer,approved,2026-06-22
A000039,Zoom,prior.reviewer,approved,2026-06-26
A000044,Tableau,prior.reviewer,approved,2026-07-04
A001116,Expense,prior.reviewer,approved,2026-07-11
A000254,AWS Prod,prior.reviewer,approved,2026-06-29
A001077,Helix ITSM,prior.reviewer,approved,2026-06-26
A000678,Badge access,prior.reviewer,approved,2026-07-02
A000667,Jenkins,prior.reviewer,approved,2026-07-03
A000966,Snowflake,prior.reviewer,approved,2026-07-09
A001136,Badge access,prior.reviewer,approved,2026-07-12
A000622,Compass CRM,prior.reviewer,approved,2026-06-25
A000673,Zoom,prior.reviewer,approved,2026-07-01
A000951,Zoom,prior.reviewer,approved,2026-07-01
A001040,Expense,prior.reviewer,approved,2026-06-27
A000360,Badge access,prior.reviewer,approved,2026-07-04
A000077,Expense,prior.reviewer,approved,2026-06-30
A001096,Active Directory,prior.reviewer,approved,2026-07-08
A000290,Snowflake,prior.reviewer,approved,2026-06-29
A001026,Zoom,prior.reviewer,approved,2026-07-04
A001175,Helix ITSM,prior.reviewer,approved,2026-07-11
A000152,Zoom,prior.reviewer,approved,2026-07-12
A000096,Compass CRM,prior.reviewer,approved,2026-06-26
A000782,Badge access,prior.reviewer,approved,2026-07-12
A001067,Gateway,prior.reviewer,approved,2026-07-04
A000052,Snowflake,prior.reviewer,approved,2026-06-30
A000756,Tableau,prior.reviewer,approved,2026-07-04
A000155,Badge access,prior.reviewer,approved,2026-06-24
A000414,Badge access,prior.reviewer,approved,2026-06-27
A000534,Expense,prior.reviewer,approved,2026-07-06
A000127,Zoom,prior.reviewer,approved,2026-06-27
A001129,Expense,prior.reviewer,approved,2026-07-02
A001105,Tableau,prior.reviewer,approved,2026-07-10
A000159,Zoom,prior.reviewer,approved,2026-06-29
A000182,Zoom,prior.reviewer,approved,2026-06-29
A001106,Gateway,prior.reviewer,approved,2026-06-27
A000793,Slack,prior.reviewer,approved,2026-07-04
A000068,Gateway,prior.reviewer,approved,2026-06-30
A000329,Expense,prior.reviewer,approved,2026-07-01
A000052,Expense,prior.reviewer,approved,2026-07-02
A000453,Expense,prior.reviewer,approved,2026-06-23
A000915,Expense,prior.reviewer,approved,2026-06-28
A000914,Zoom,prior.reviewer,approved,2026-06-27
A000595,Slack,prior.reviewer,approved,2026-07-11
A000056,VPN,prior.reviewer,approved,2026-06-25
A000583,Active Directory,prior.reviewer,approved,2026-07-05
A001013,Jenkins,prior.reviewer,approved,2026-07-07
A000420,Zoom,prior.reviewer,approved,2026-07-04
A000566,Slack,prior.reviewer,approved,2026-06-27
A000323,Gateway,prior.reviewer,approved,2026-07-11
A000794,Badge access,prior.reviewer,approved,2026-07-03
A001164,Badge access,prior.reviewer,approved,2026-07-04
A000026,Expense,prior.reviewer,approved,2026-06-26
A000936,Badge access,prior.reviewer,approved,2026-06-27
A000876,Zoom,prior.reviewer,approved,2026-06-30
A000195,Gateway,prior.reviewer,approved,2026-06-29
A000421,Helix ITSM,prior.reviewer,approved,2026-07-04
A000383,Badge access,prior.reviewer,approved,2026-06-25
A001156,Slack,prior.reviewer,approved,2026-07-08
A000408,Zoom,prior.reviewer,approved,2026-07-10
A001049,Tableau,prior.reviewer,approved,2026-06-29
A000227,Atlas ERP,prior.reviewer,approved,2026-06-28
A000107,AWS NonProd,prior.reviewer,approved,2026-07-01
A000327,Snowflake,prior.reviewer,approved,2026-06-26
A001143,Procure,prior.reviewer,approved,2026-07-08
A000969,Active Directory,prior.reviewer,approved,2026-06-25
A000772,Jenkins,prior.reviewer,approved,2026-07-09
A000097,Badge access,prior.reviewer,approved,2026-07-01
A000712,Expense,prior.reviewer,approved,2026-06-27
A000591,Expense,prior.reviewer,approved,2026-06-28
A000263,Expense,prior.reviewer,approved,2026-06-27
A000302,Active Directory,prior.reviewer,approved,2026-06-24
A000341,Snowflake,prior.reviewer,approved,2026-07-05
A000976,Badge access,prior.reviewer,approved,2026-06-27
A000189,Active Directory,prior.reviewer,approved,2026-07-10
A000279,Slack,prior.reviewer,approved,2026-07-09
A000263,Slack,prior.reviewer,approved,2026-07-11
A001130,Active Directory,prior.reviewer,approved,2026-06-22
A000818,Gateway,prior.reviewer,approved,2026-07-08
A000513,VPN,prior.reviewer,approved,2026-06-29
A000660,Expense,prior.reviewer,approved,2026-07-09
A000133,Helix ITSM,prior.reviewer,approved,2026-07-04
A000827,Zoom,prior.reviewer,approved,2026-06-28
A001142,Slack,prior.reviewer,approved,2026-07-10
A000044,Zoom,prior.reviewer,approved,2026-06-22
A000246,Active Directory,prior.reviewer,approved,2026-07-09
A000086,Compass CRM,prior.reviewer,approved,2026-07-06
A000321,Badge access,prior.reviewer,approved,2026-06-27
A000310,Slack,prior.reviewer,approved,2026-07-02
A000487,Badge access,prior.reviewer,approved,2026-07-06
A000743,Gateway,prior.reviewer,approved,2026-07-12
A001184,VPN,prior.reviewer,approved,2026-07-05
A001129,Vault,prior.reviewer,approved,2026-07-03
A000026,Helix ITSM,prior.reviewer,approved,2026-07-12
A001070,Helix ITSM,prior.reviewer,approved,2026-06-24
A000185,Zoom,prior.reviewer,approved,2026-07-10
A000556,VPN,prior.reviewer,approved,2026-06-29
A000398,VPN,prior.reviewer,approved,2026-06-26
A000979,Helix ITSM,prior.reviewer,approved,2026-06-23
A001160,AWS NonProd,prior.reviewer,approved,2026-07-08
A000165,Zoom,prior.reviewer,approved,2026-06-28
A001063,Jenkins,prior.reviewer,approved,2026-06-22
A000929,Badge access,prior.reviewer,approved,2026-07-10
A000022,Slack,prior.reviewer,approved,2026-07-11
A000882,Gateway,prior.reviewer,approved,2026-07-10
A000375,Compass CRM,prior.reviewer,approved,2026-07-12
A000011,Expense,prior.reviewer,approved,2026-07-09
A001115,Helix ITSM,prior.reviewer,approved,2026-07-04
A000995,Expense,prior.reviewer,approved,2026-07-09
A000774,Active Directory,prior.reviewer,approved,2026-06-28
A001105,Active Directory,prior.reviewer,approved,2026-06-22
A000917,Active Directory,prior.reviewer,approved,2026-07-11
A000142,Procure,prior.reviewer,approved,2026-07-10
A000944,Zoom,prior.reviewer,approved,2026-07-10
A000729,Expense,prior.reviewer,approved,2026-06-22
A000335,Gateway,prior.reviewer,approved,2026-07-12
A000847,Tableau,prior.reviewer,approved,2026-06-22
A000523,VPN,prior.reviewer,approved,2026-07-10
A000752,Jenkins,prior.reviewer,approved,2026-06-28
A000187,Helix ITSM,prior.reviewer,approved,2026-07-09
A000124,VPN,prior.reviewer,approved,2026-07-08
A000510,VPN,prior.reviewer,approved,2026-07-09
A000936,Compass CRM,prior.reviewer,approved,2026-07-07
A001084,Vault,prior.reviewer,approved,2026-07-09
A000769,Badge access,prior.reviewer,approved,2026-06-24
A000058,Badge access,prior.reviewer,approved,2026-07-12
A001122,Slack,prior.reviewer,approved,2026-06-29
A001165,Active Directory,prior.reviewer,approved,2026-06-22
A001030,Gateway,prior.reviewer,approved,2026-07-08
A000351,Compass CRM,prior.reviewer,approved,2026-06-24
A000982,Gateway,prior.reviewer,approved,2026-06-28
A000553,VPN,prior.reviewer,approved,2026-07-04
A000941,Helix ITSM,prior.reviewer,approved,2026-07-09
A001169,Gateway,prior.reviewer,approved,2026-06-22
A000747,VPN,prior.reviewer,approved,2026-07-04
A000580,Compass CRM,prior.reviewer,approved,2026-06-25
A001041,Badge access,prior.reviewer,approved,2026-06-30
A000339,VPN,prior.reviewer,approved,2026-07-06
A000920,Gateway,prior.reviewer,approved,2026-07-01
A000651,Slack,prior.reviewer,approved,2026-07-05
A000743,VPN,prior.reviewer,approved,2026-06-29
A000853,Expense,prior.reviewer,approved,2026-07-08
A000170,VPN,prior.reviewer,approved,2026-06-28
A000966,Expense,prior.reviewer,approved,2026-06-26
A000088,VPN,prior.reviewer,approved,2026-06-26
A000632,Zoom,prior.reviewer,approved,2026-07-08
A000644,Badge access,prior.reviewer,approved,2026-06-23
A001077,Active Directory,prior.reviewer,approved,2026-07-06
A000504,Helix ITSM,prior.reviewer,approved,2026-07-01
A000973,Expense,prior.reviewer,approved,2026-07-12
A000417,Gateway,prior.reviewer,approved,2026-06-22
A000245,Jenkins,prior.reviewer,approved,2026-07-04
A000400,Slack,prior.reviewer,approved,2026-06-27
A000689,Expense,prior.reviewer,approved,2026-06-26
A000489,VPN,prior.reviewer,approved,2026-06-29
A001017,Slack,prior.reviewer,approved,2026-07-11
A000652,Tableau,prior.reviewer,approved,2026-07-12
A000395,Helix ITSM,prior.reviewer,approved,2026-07-02
A000313,Badge access,prior.reviewer,approved,2026-07-02
A000631,VPN,prior.reviewer,approved,2026-07-06
A000864,Slack,prior.reviewer,approved,2026-07-08
A001163,Active Directory,prior.reviewer,approved,2026-07-08
A001194,Zoom,prior.reviewer,approved,2026-07-07
A000661,Expense,prior.reviewer,approved,2026-06-28
A000504,Active Directory,prior.reviewer,approved,2026-07-04
A000053,Gateway,prior.reviewer,approved,2026-07-02
A000808,Zoom,prior.reviewer,approved,2026-07-11
A000273,Badge access,prior.reviewer,approved,2026-06-23
A001146,Gateway,prior.reviewer,approved,2026-06-30
A000210,Expense,prior.reviewer,approved,2026-07-04
A000155,Gateway,prior.reviewer,approved,2026-07-07
A001100,Gateway,prior.reviewer,approved,2026-06-26
A000658,Gateway,prior.reviewer,approved,2026-06-30
A000396,VPN,prior.reviewer,approved,2026-07-09
A000490,Gateway,prior.reviewer,approved,2026-07-02
A000066,Gateway,prior.reviewer,approved,2026-07-07
A000716,Vault,prior.reviewer,approved,2026-06-25
A000561,Badge access,prior.reviewer,approved,2026-07-10
A000830,Gateway,prior.reviewer,approved,2026-07-03
A000606,AWS NonProd,prior.reviewer,approved,2026-06-28
A001182,Snowflake,prior.reviewer,approved,2026-06-23
A000650,Expense,prior.reviewer,approved,2026-06-28
A000695,Helix ITSM,prior.reviewer,approved,2026-07-03
A000287,Slack,prior.reviewer,approved,2026-07-01
A000914,Active Directory,prior.reviewer,approved,2026-06-22
A001003,VPN,prior.reviewer,approved,2026-07-05
A000865,Zoom,prior.reviewer,approved,2026-07-04
A000786,Vault,prior.reviewer,approved,2026-06-26
A001196,Active Directory,prior.reviewer,approved,2026-06-27
A000777,Expense,prior.reviewer,approved,2026-06-24
A000734,Snowflake,prior.reviewer,approved,2026-06-28
A000867,Gateway,prior.reviewer,approved,2026-06-29
A000803,Jenkins,prior.reviewer,approved,2026-07-02
A000241,Expense,prior.reviewer,approved,2026-06-27
A000925,Active Directory,prior.reviewer,approved,2026-06-24
A000162,Gateway,prior.reviewer,approved,2026-06-25
A000761,Active Directory,prior.reviewer,approved,2026-07-01
A000708,Zoom,prior.reviewer,approved,2026-06-24
A000276,Helix ITSM,prior.reviewer,approved,2026-07-05
A000927,Active Directory,prior.reviewer,approved,2026-06-25
A000420,Gateway,prior.reviewer,approved,2026-06-24
A000714,Slack,prior.reviewer,approved,2026-06-26
A000253,Badge access,prior.reviewer,approved,2026-07-04
A000548,VPN,prior.reviewer,approved,2026-07-05
A000286,Badge access,prior.reviewer,approved,2026-06-28
A000277,Helix ITSM,prior.reviewer,approved,2026-06-28
A001081,Snowflake,prior.reviewer,approved,2026-07-12
A000109,VPN,prior.reviewer,approved,2026-07-06
A000694,Zoom,prior.reviewer,approved,2026-06-26
A000342,VPN,prior.reviewer,approved,2026-07-11
A000603,Badge access,prior.reviewer,approved,2026-07-01
A000459,Active Directory,prior.reviewer,approved,2026-06-25
A001182,Active Directory,prior.reviewer,approved,2026-07-04
A000165,VPN,prior.reviewer,approved,2026-07-08
A000838,Expense,prior.reviewer,approved,2026-07-11
A000708,Helix ITSM,prior.reviewer,approved,2026-07-04
A000877,Badge access,prior.reviewer,approved,2026-06-27
A000695,Active Directory,prior.reviewer,approved,2026-06-30
A000099,Slack,prior.reviewer,approved,2026-07-07
A000222,VPN,prior.reviewer,approved,2026-07-07
A000119,Compass CRM,prior.reviewer,approved,2026-06-23
A000386,Slack,prior.reviewer,approved,2026-06-29
A001035,Gateway,prior.reviewer,approved,2026-06-25
A000387,Active Directory,prior.reviewer,approved,2026-06-25
A000864,Zoom,prior.reviewer,approved,2026-06-22
A000943,Badge access,prior.reviewer,approved,2026-07-05
A000791,Snowflake,prior.reviewer,approved,2026-07-01
A000874,Zoom,prior.reviewer,approved,2026-06-22
A000908,Compass CRM,prior.reviewer,approved,2026-07-01
A000293,Slack,prior.reviewer,approved,2026-07-12
A000175,Slack,prior.reviewer,approved,2026-07-08
A000789,Active Directory,prior.reviewer,approved,2026-07-02
A000882,Badge access,prior.reviewer,approved,2026-06-30
A000894,Badge access,prior.reviewer,approved,2026-06-22
A000254,Jenkins,prior.reviewer,approved,2026-07-11
A000467,Compass CRM,prior.reviewer,approved,2026-06-26
A000082,AWS NonProd,prior.reviewer,approved,2026-07-08
A001150,Zoom,prior.reviewer,approved,2026-07-08
A000596,Zoom,prior.reviewer,approved,2026-07-05
A000799,Gateway,prior.reviewer,approved,2026-06-22
A000049,Slack,prior.reviewer,approved,2026-06-25
A000474,Expense,prior.reviewer,approved,2026-07-01
A000158,Slack,prior.reviewer,approved,2026-07-05
A001108,Zoom,prior.reviewer,approved,2026-07-05
A000590,VPN,prior.reviewer,approved,2026-06-29
A000078,VPN,prior.reviewer,approved,2026-07-12
A000719,Gateway,prior.reviewer,approved,2026-06-26
A000912,VPN,prior.reviewer,approved,2026-07-03
A000375,Zoom,prior.reviewer,approved,2026-06-28
A000256,Helix ITSM,prior.reviewer,approved,2026-06-25
A000817,Badge access,prior.reviewer,approved,2026-06-25
A000510,Active Directory,prior.reviewer,approved,2026-07-05
A000113,Expense,prior.reviewer,approved,2026-06-27
A001103,Jenkins,prior.reviewer,approved,2026-07-07
A000704,VPN,prior.reviewer,approved,2026-07-11
A000588,Atlas ERP,prior.reviewer,approved,2026-07-02
A000769,Active Directory,prior.reviewer,approved,2026-06-28
A000858,Tableau,prior.reviewer,approved,2026-06-28
A000001,Expense,prior.reviewer,approved,2026-07-07
A000773,Zoom,prior.reviewer,approved,2026-06-29
A000179,Expense,prior.reviewer,approved,2026-07-09
A001126,Expense,prior.reviewer,approved,2026-06-28
A001091,Slack,prior.reviewer,approved,2026-07-12
A000925,AWS NonProd,prior.reviewer,approved,2026-06-25
A000107,Zoom,prior.reviewer,approved,2026-06-26
A000352,Gateway,prior.reviewer,approved,2026-07-08
A000025,Badge access,prior.reviewer,approved,2026-06-25
A000567,Jenkins,prior.reviewer,approved,2026-07-12
A000027,Slack,prior.reviewer,approved,2026-07-11
A000414,Compass CRM,prior.reviewer,approved,2026-07-01
A000113,Tableau,prior.reviewer,approved,2026-07-04
A000131,Helix ITSM,prior.reviewer,approved,2026-07-09
A000507,Badge access,prior.reviewer,approved,2026-07-01
A000305,VPN,prior.reviewer,approved,2026-07-01
A000686,Badge access,prior.reviewer,approved,2026-07-03
A000345,Active Directory,prior.reviewer,approved,2026-06-26
A000778,Badge access,prior.reviewer,approved,2026-06-28
A000110,Zoom,prior.reviewer,approved,2026-06-24
A000771,Slack,prior.reviewer,approved,2026-07-09
A000147,AWS NonProd,prior.reviewer,approved,2026-07-05
A000218,Expense,prior.reviewer,approved,2026-07-05
A000759,Zoom,prior.reviewer,approved,2026-07-05
A000010,Slack,prior.reviewer,approved,2026-07-10
A000639,VPN,prior.reviewer,approved,2026-06-23
A001004,VPN,prior.reviewer,approved,2026-07-12
A000885,Slack,prior.reviewer,approved,2026-06-26
A000899,Snowflake,prior.reviewer,approved,2026-06-26
A000691,VPN,prior.reviewer,approved,2026-07-03
A000457,Gateway,prior.reviewer,approved,2026-07-12
A000361,Gateway,prior.reviewer,approved,2026-06-28
A000702,Gateway,prior.reviewer,approved,2026-06-22
A000566,Active Directory,prior.reviewer,approved,2026-07-11
A000935,Jenkins,prior.reviewer,approved,2026-07-11
A000341,Expense,prior.reviewer,approved,2026-07-10
A000837,Helix ITSM,prior.reviewer,approved,2026-06-24
A000452,VPN,prior.reviewer,approved,2026-07-01
A000841,AWS NonProd,prior.reviewer,approved,2026-06-30
A000188,Tableau,prior.reviewer,approved,2026-06-29
A001144,Expense,prior.reviewer,approved,2026-07-02
A000889,Tableau,prior.reviewer,approved,2026-07-05
A000064,Compass CRM,prior.reviewer,approved,2026-07-10
A001016,Gateway,prior.reviewer,approved,2026-06-30
A000870,VPN,prior.reviewer,approved,2026-07-12
A001193,Zoom,prior.reviewer,approved,2026-06-26
A001148,Expense,prior.reviewer,approved,2026-07-12
A000980,Expense,prior.reviewer,approved,2026-07-06
A001038,Zoom,prior.reviewer,approved,2026-06-28
A001087,Gateway,prior.reviewer,approved,2026-07-01
A000993,Slack,prior.reviewer,approved,2026-07-04
A000397,Expense,prior.reviewer,approved,2026-06-24
A000115,Active Directory,prior.reviewer,approved,2026-06-23
A000308,Zoom,prior.reviewer,approved,2026-07-09
A001026,Compass CRM,prior.reviewer,approved,2026-06-23
A000006,Jenkins,prior.reviewer,approved,2026-07-03
A000805,Badge access,prior.reviewer,approved,2026-07-07
A000134,Expense,prior.reviewer,approved,2026-06-30
A000837,Compass CRM,prior.reviewer,approved,2026-06-26
A001063,Gateway,prior.reviewer,approved,2026-07-07
A000677,Expense,prior.reviewer,approved,2026-07-04
A001183,Slack,prior.reviewer,approved,2026-06-23
A001124,Gateway,prior.reviewer,approved,2026-06-30
A000626,Gateway,prior.reviewer,approved,2026-07-05
A000367,Jenkins,prior.reviewer,approved,2026-07-07
A000387,Atlas ERP,prior.reviewer,approved,2026-06-27
A000213,VPN,prior.reviewer,approved,2026-06-29
A001090,Active Directory,prior.reviewer,approved,2026-06-22
A000236,Tableau,prior.reviewer,approved,2026-06-26
A000254,Zoom,prior.reviewer,approved,2026-07-04
A000167,Helix ITSM,prior.reviewer,approved,2026-06-30
A001192,Active Directory,prior.reviewer,approved,2026-07-12
A000318,Badge access,prior.reviewer,approved,2026-06-30
A000548,Active Directory,prior.reviewer,approved,2026-07-05
A000968,Badge access,prior.reviewer,approved,2026-06-26
A000430,Zoom,prior.reviewer,approved,2026-06-27
A000878,Slack,prior.reviewer,approved,2026-07-11
A000494,Gateway,prior.reviewer,approved,2026-07-08
A001032,Compass CRM,prior.reviewer,approved,2026-06-25
A000713,Active Directory,prior.reviewer,approved,2026-06-25
A000509,VPN,prior.reviewer,approved,2026-06-24
A000430,Atlas ERP,prior.reviewer,approved,2026-07-06
A001050,AWS NonProd,prior.reviewer,approved,2026-06-27
A000543,Zoom,prior.reviewer,approved,2026-07-04
A000832,Zoom,prior.reviewer,approved,2026-07-01
A000965,Compass CRM,prior.reviewer,approved,2026-07-04
A001019,Expense,prior.reviewer,approved,2026-07-03
A000201,Badge access,prior.reviewer,approved,2026-07-02
A000450,Zoom,prior.reviewer,approved,2026-07-08
A000786,Active Directory,prior.reviewer,approved,2026-07-07
A000209,Jenkins,prior.reviewer,approved,2026-07-08
A000538,Badge access,prior.reviewer,approved,2026-06-22
A000007,Active Directory,prior.reviewer,approved,2026-06-29
A001057,Tableau,prior.reviewer,approved,2026-07-03
A000927,VPN,prior.reviewer,approved,2026-07-04
A000572,Zoom,prior.reviewer,approved,2026-07-07
A000761,Zoom,prior.reviewer,approved,2026-07-11
A001096,Expense,prior.reviewer,approved,2026-07-05
A000759,Badge access,prior.reviewer,approved,2026-07-11
A000999,Badge access,prior.reviewer,approved,2026-07-04
A000619,Badge access,prior.reviewer,approved,2026-06-26
A000967,Helix ITSM,prior.reviewer,approved,2026-07-10
A000116,Gateway,prior.reviewer,approved,2026-07-01
A000765,Zoom,prior.reviewer,approved,2026-06-30
A001145,Snowflake,prior.reviewer,approved,2026-06-26
A000952,Slack,prior.reviewer,approved,2026-07-05
A000109,AWS NonProd,prior.reviewer,approved,2026-07-06
A001052,Badge access,prior.reviewer,approved,2026-06-27
A000416,Expense,prior.reviewer,approved,2026-07-03
A000657,Zoom,prior.reviewer,approved,2026-06-30
A000026,Active Directory,prior.reviewer,approved,2026-07-05
A000579,Badge access,prior.reviewer,approved,2026-07-02
A000506,Badge access,prior.reviewer,approved,2026-07-02
A000457,VPN,prior.reviewer,approved,2026-07-11
A000044,Badge access,prior.reviewer,approved,2026-06-30
A000971,Helix ITSM,prior.reviewer,approved,2026-06-22
A001116,Slack,prior.reviewer,approved,2026-07-01
A000342,Expense,prior.reviewer,approved,2026-07-08
A000482,Gateway,prior.reviewer,approved,2026-06-25
A000936,Active Directory,prior.reviewer,approved,2026-07-08
A000215,Active Directory,prior.reviewer,approved,2026-07-12
A000240,VPN,prior.reviewer,approved,2026-06-29
A000404,Expense,prior.reviewer,approved,2026-07-09
A001076,Gateway,prior.reviewer,approved,2026-07-02
A000238,Badge access,prior.reviewer,approved,2026-06-29
A000303,Badge access,prior.reviewer,approved,2026-06-30
A001118,Badge access,prior.reviewer,approved,2026-07-12
A000779,Slack,prior.reviewer,approved,2026-07-07
A000532,Badge access,prior.reviewer,approved,2026-06-30
A000893,Zoom,prior.reviewer,approved,2026-07-10
A000567,AWS Prod,prior.reviewer,approved,2026-07-04
A000339,AWS NonProd,prior.reviewer,approved,2026-07-01
A000887,Active Directory,prior.reviewer,approved,2026-07-12
A000840,Slack,prior.reviewer,approved,2026-07-08
A000262,Badge access,prior.reviewer,approved,2026-07-10
A000330,Gateway,prior.reviewer,approved,2026-07-02
A000274,Slack,prior.reviewer,approved,2026-07-07
A000612,Tableau,prior.reviewer,approved,2026-07-11
A000595,Vault,prior.reviewer,approved,2026-07-03
A000618,Active Directory,prior.reviewer,approved,2026-07-10
A000679,Zoom,prior.reviewer,approved,2026-06-24
A000969,Jenkins,prior.reviewer,approved,2026-06-24
A000700,Badge access,prior.reviewer,approved,2026-07-09
A000490,Compass CRM,prior.reviewer,approved,2026-06-29
A000243,Gateway,prior.reviewer,approved,2026-07-08
A001114,Active Directory,prior.reviewer,approved,2026-07-11
A000423,Tableau,prior.reviewer,approved,2026-07-01
A000213,Jenkins,prior.reviewer,approved,2026-07-05
A000664,Zoom,prior.reviewer,approved,2026-06-30
A000509,AWS NonProd,prior.reviewer,approved,2026-06-25
A000111,Slack,prior.reviewer,approved,2026-07-12
A001055,Jenkins,prior.reviewer,approved,2026-07-04
A000299,Zoom,prior.reviewer,approved,2026-07-06
A000673,Slack,prior.reviewer,approved,2026-07-06
A000556,Badge access,prior.reviewer,approved,2026-07-03
A000891,Expense,prior.reviewer,approved,2026-06-30
A000541,Slack,prior.reviewer,approved,2026-06-27
A000857,Helix ITSM,prior.reviewer,approved,2026-07-04
A000281,Zoom,prior.reviewer,approved,2026-07-07
A001051,AWS Prod,prior.reviewer,approved,2026-07-07
A000169,Compass CRM,prior.reviewer,approved,2026-07-11
A001162,Zoom,prior.reviewer,approved,2026-07-11
A000632,Tableau,prior.reviewer,approved,2026-06-24
A000631,Zoom,prior.reviewer,approved,2026-06-23
