account_id,app,reviewer,decision,review_date
A001066,VPN,prior.reviewer,approved,2026-09-25
A000210,Slack,prior.reviewer,approved,2026-09-22
A000586,Gateway,prior.reviewer,approved,2026-10-06
A000594,Compass CRM,prior.reviewer,approved,2026-10-05
A000220,Slack,prior.reviewer,approved,2026-09-29
A000914,Atlas ERP,prior.reviewer,approved,2026-09-22
A000857,AWS NonProd,prior.reviewer,approved,2026-09-24
A000425,Badge access,prior.reviewer,approved,2026-10-03
A000048,Slack,prior.reviewer,approved,2026-09-28
A000557,Gateway,prior.reviewer,approved,2026-10-11
A000126,Expense,prior.reviewer,approved,2026-10-02
A001126,VPN,prior.reviewer,approved,2026-10-08
A000145,Slack,prior.reviewer,approved,2026-10-08
A000957,Active Directory,prior.reviewer,approved,2026-10-05
A000515,Gateway,prior.reviewer,approved,2026-10-04
A000077,Active Directory,prior.reviewer,approved,2026-10-09
A001139,GitHub Enterprise,prior.reviewer,approved,2026-10-02
A000040,Gateway,prior.reviewer,approved,2026-10-11
A001108,Expense,prior.reviewer,approved,2026-10-02
A001156,Gateway,prior.reviewer,approved,2026-10-06
A000684,Slack,prior.reviewer,approved,2026-10-05
A001177,Active Directory,prior.reviewer,approved,2026-09-23
A000213,VPN,prior.reviewer,approved,2026-09-25
A000294,VPN,prior.reviewer,approved,2026-09-23
A000745,Jenkins,prior.reviewer,approved,2026-10-01
A000500,Active Directory,prior.reviewer,approved,2026-10-02
A000063,Box,prior.reviewer,approved,2026-09-29
A000664,Jenkins,prior.reviewer,approved,2026-09-27
A000856,Box,prior.reviewer,approved,2026-10-03
A000095,Active Directory,prior.reviewer,approved,2026-10-10
A000314,Compass CRM,prior.reviewer,approved,2026-10-08
A000761,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A000330,Snowflake,prior.reviewer,approved,2026-09-28
A001052,Active Directory,prior.reviewer,approved,2026-10-04
A000883,Active Directory,prior.reviewer,approved,2026-09-28
A001025,Snowflake,prior.reviewer,approved,2026-10-12
A000974,Snowflake,prior.reviewer,approved,2026-09-28
A001162,Gateway,prior.reviewer,approved,2026-09-28
A000938,Box,prior.reviewer,approved,2026-09-22
A000188,Zoom,prior.reviewer,approved,2026-10-06
A000110,Gateway,prior.reviewer,approved,2026-10-06
A000048,PeopleHub HRIS,prior.reviewer,approved,2026-10-05
A001006,Badge access,prior.reviewer,approved,2026-10-08
A001022,Gateway,prior.reviewer,approved,2026-10-01
A000540,VPN,prior.reviewer,approved,2026-10-03
A000923,PeopleHub HRIS,prior.reviewer,approved,2026-10-03
A000009,Slack,prior.reviewer,approved,2026-09-27
A001107,Badge access,prior.reviewer,approved,2026-10-07
A000678,Gateway,prior.reviewer,approved,2026-09-26
A000234,Box,prior.reviewer,approved,2026-09-26
A000676,Slack,prior.reviewer,approved,2026-09-24
A000338,Expense,prior.reviewer,approved,2026-10-04
A000760,Gateway,prior.reviewer,approved,2026-09-30
A000899,Box,prior.reviewer,approved,2026-10-08
A000983,AWS NonProd,prior.reviewer,approved,2026-09-26
A000396,Slack,prior.reviewer,approved,2026-09-27
A000083,Snowflake,prior.reviewer,approved,2026-09-26
A000489,Box,prior.reviewer,approved,2026-10-01
A000013,Expense,prior.reviewer,approved,2026-10-04
A001079,AWS NonProd,prior.reviewer,approved,2026-10-12
A001120,VPN,prior.reviewer,approved,2026-09-25
A000253,Box,prior.reviewer,approved,2026-10-01
A000198,PeopleHub HRIS,prior.reviewer,approved,2026-09-23
A000246,Box,prior.reviewer,approved,2026-09-28
A000392,Badge access,prior.reviewer,approved,2026-10-11
A000298,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A000414,Slack,prior.reviewer,approved,2026-09-27
A000299,Slack,prior.reviewer,approved,2026-10-06
A000557,Jenkins,prior.reviewer,approved,2026-09-26
A000126,GitHub Enterprise,prior.reviewer,approved,2026-10-01
A000405,VPN,prior.reviewer,approved,2026-09-26
A000391,Zoom,prior.reviewer,approved,2026-10-01
A000438,Expense,prior.reviewer,approved,2026-09-25
A000463,Active Directory,prior.reviewer,approved,2026-10-04
A000031,Box,prior.reviewer,approved,2026-10-12
A000230,Badge access,prior.reviewer,approved,2026-09-22
A001040,Slack,prior.reviewer,approved,2026-10-12
A001159,Active Directory,prior.reviewer,approved,2026-09-25
A000433,Active Directory,prior.reviewer,approved,2026-09-22
A000857,Badge access,prior.reviewer,approved,2026-09-29
A000403,Zoom,prior.reviewer,approved,2026-09-30
A000134,Expense,prior.reviewer,approved,2026-10-04
A000765,Box,prior.reviewer,approved,2026-10-05
A001118,VPN,prior.reviewer,approved,2026-10-02
A001093,Active Directory,prior.reviewer,approved,2026-10-04
A000524,AWS Prod,prior.reviewer,approved,2026-10-04
A000997,Snowflake,prior.reviewer,approved,2026-10-05
A000557,AWS Prod,prior.reviewer,approved,2026-10-05
A000527,Slack,prior.reviewer,approved,2026-10-11
A000805,Active Directory,prior.reviewer,approved,2026-10-02
A000250,Slack,prior.reviewer,approved,2026-09-28
A000222,Compass CRM,prior.reviewer,approved,2026-10-06
A000977,Gateway,prior.reviewer,approved,2026-09-22
A000691,VPN,prior.reviewer,approved,2026-09-26
A000164,PeopleHub HRIS,prior.reviewer,approved,2026-10-03
A000778,PeopleHub HRIS,prior.reviewer,approved,2026-09-24
A000606,Zoom,prior.reviewer,approved,2026-09-25
A000440,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A000060,Zoom,prior.reviewer,approved,2026-09-29
A000260,Snowflake,prior.reviewer,approved,2026-09-25
A000333,PeopleHub HRIS,prior.reviewer,approved,2026-09-23
A000441,Gateway,prior.reviewer,approved,2026-10-06
A000799,VPN,prior.reviewer,approved,2026-10-01
A000882,Box,prior.reviewer,approved,2026-09-24
A000957,Box,prior.reviewer,approved,2026-09-28
A000918,Expense,prior.reviewer,approved,2026-10-06
A000834,Zoom,prior.reviewer,approved,2026-10-09
A000075,Gateway,prior.reviewer,approved,2026-09-29
A000817,PeopleHub HRIS,prior.reviewer,approved,2026-09-29
A000372,AWS NonProd,prior.reviewer,approved,2026-10-03
A000343,Gateway,prior.reviewer,approved,2026-10-09
A000588,VPN,prior.reviewer,approved,2026-09-27
A000521,Active Directory,prior.reviewer,approved,2026-10-07
A000804,VPN,prior.reviewer,approved,2026-09-27
A000854,Box,prior.reviewer,approved,2026-10-11
A000930,Zoom,prior.reviewer,approved,2026-10-07
A000322,Active Directory,prior.reviewer,approved,2026-09-30
A000377,Gateway,prior.reviewer,approved,2026-10-10
A001019,Expense,prior.reviewer,approved,2026-09-25
A001000,Zoom,prior.reviewer,approved,2026-10-09
A000056,Expense,prior.reviewer,approved,2026-09-27
A000378,Active Directory,prior.reviewer,approved,2026-09-30
A000579,Zoom,prior.reviewer,approved,2026-10-01
A000796,Box,prior.reviewer,approved,2026-10-12
A000310,Snowflake,prior.reviewer,approved,2026-10-02
A000802,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A000484,Box,prior.reviewer,approved,2026-10-04
A000268,Snowflake,prior.reviewer,approved,2026-09-26
A000730,Slack,prior.reviewer,approved,2026-10-02
A000477,VPN,prior.reviewer,approved,2026-10-01
A000446,Slack,prior.reviewer,approved,2026-09-23
A000185,Compass CRM,prior.reviewer,approved,2026-10-06
A001094,Badge access,prior.reviewer,approved,2026-10-05
A000262,PeopleHub HRIS,prior.reviewer,approved,2026-10-03
A000422,Expense,prior.reviewer,approved,2026-10-12
A000335,Active Directory,prior.reviewer,approved,2026-09-22
A000780,Expense,prior.reviewer,approved,2026-09-29
A000163,Box,prior.reviewer,approved,2026-09-25
A000103,Slack,prior.reviewer,approved,2026-09-25
A000190,Zoom,prior.reviewer,approved,2026-10-07
A000636,Gateway,prior.reviewer,approved,2026-10-07
A000846,Zoom,prior.reviewer,approved,2026-10-09
A000828,Vault,prior.reviewer,approved,2026-10-06
A000307,Active Directory,prior.reviewer,approved,2026-09-26
A000907,VPN,prior.reviewer,approved,2026-10-06
A000261,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A000072,Expense,prior.reviewer,approved,2026-09-27
A000084,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000867,Slack,prior.reviewer,approved,2026-10-08
A000848,Gateway,prior.reviewer,approved,2026-10-06
A000355,Box,prior.reviewer,approved,2026-09-26
A001093,Expense,prior.reviewer,approved,2026-10-02
A000490,VPN,prior.reviewer,approved,2026-09-28
A000581,Badge access,prior.reviewer,approved,2026-09-24
A001033,AWS NonProd,prior.reviewer,approved,2026-10-04
A000108,Expense,prior.reviewer,approved,2026-09-24
A001166,Expense,prior.reviewer,approved,2026-10-07
A000367,VPN,prior.reviewer,approved,2026-10-04
A000221,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A001187,Gateway,prior.reviewer,approved,2026-10-08
A000233,Slack,prior.reviewer,approved,2026-10-07
A000161,Active Directory,prior.reviewer,approved,2026-10-08
A000397,Gateway,prior.reviewer,approved,2026-10-07
A000346,PeopleHub HRIS,prior.reviewer,approved,2026-09-27
A000412,VPN,prior.reviewer,approved,2026-10-11
A000850,Expense,prior.reviewer,approved,2026-10-08
A000636,Badge access,prior.reviewer,approved,2026-09-23
A000346,VPN,prior.reviewer,approved,2026-10-07
A000026,Expense,prior.reviewer,approved,2026-09-22
A001066,Zoom,prior.reviewer,approved,2026-09-28
A000691,AWS NonProd,prior.reviewer,approved,2026-09-25
A001070,Zoom,prior.reviewer,approved,2026-09-27
A000560,Badge access,prior.reviewer,approved,2026-10-09
A000918,Badge access,prior.reviewer,approved,2026-10-04
A000136,VPN,prior.reviewer,approved,2026-10-05
A001116,Jenkins,prior.reviewer,approved,2026-10-01
A000873,Jenkins,prior.reviewer,approved,2026-10-12
A000589,Slack,prior.reviewer,approved,2026-10-02
A000458,Vault,prior.reviewer,approved,2026-10-03
A000239,Active Directory,prior.reviewer,approved,2026-09-26
A000482,AWS NonProd,prior.reviewer,approved,2026-10-10
A000860,Zoom,prior.reviewer,approved,2026-09-30
A000365,VPN,prior.reviewer,approved,2026-10-05
A000841,Zoom,prior.reviewer,approved,2026-09-29
A000140,Badge access,prior.reviewer,approved,2026-10-06
A000288,Box,prior.reviewer,approved,2026-09-26
A000249,Jenkins,prior.reviewer,approved,2026-10-01
A001075,Gateway,prior.reviewer,approved,2026-09-29
A000166,Badge access,prior.reviewer,approved,2026-10-10
A000423,Gateway,prior.reviewer,approved,2026-10-01
A000596,PeopleHub HRIS,prior.reviewer,approved,2026-09-27
A000864,Box,prior.reviewer,approved,2026-10-11
A000198,Box,prior.reviewer,approved,2026-09-22
A000400,Badge access,prior.reviewer,approved,2026-10-03
A000909,VPN,prior.reviewer,approved,2026-10-10
A000742,VPN,prior.reviewer,approved,2026-09-22
A000775,Jenkins,prior.reviewer,approved,2026-09-30
A000151,Zoom,prior.reviewer,approved,2026-09-29
A000897,AWS NonProd,prior.reviewer,approved,2026-10-04
A000479,Active Directory,prior.reviewer,approved,2026-09-27
A000539,Badge access,prior.reviewer,approved,2026-10-12
A001149,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A000119,VPN,prior.reviewer,approved,2026-10-04
A000291,VPN,prior.reviewer,approved,2026-10-02
A000367,Zoom,prior.reviewer,approved,2026-09-26
A000628,Badge access,prior.reviewer,approved,2026-10-06
A000668,Snowflake,prior.reviewer,approved,2026-09-23
A000332,Zoom,prior.reviewer,approved,2026-10-06
A000903,Expense,prior.reviewer,approved,2026-10-08
A000487,VPN,prior.reviewer,approved,2026-09-24
A001109,Badge access,prior.reviewer,approved,2026-10-05
A000361,Box,prior.reviewer,approved,2026-10-10
A001133,Active Directory,prior.reviewer,approved,2026-10-07
A001011,Gateway,prior.reviewer,approved,2026-09-24
A000100,Atlas ERP,prior.reviewer,approved,2026-09-26
A000811,AWS Prod,prior.reviewer,approved,2026-09-23
A000940,Active Directory,prior.reviewer,approved,2026-10-11
A000815,AWS NonProd,prior.reviewer,approved,2026-09-22
A001186,VPN,prior.reviewer,approved,2026-10-03
A000616,Active Directory,prior.reviewer,approved,2026-10-04
A000422,VPN,prior.reviewer,approved,2026-10-05
A000087,Slack,prior.reviewer,approved,2026-09-23
A001079,Jenkins,prior.reviewer,approved,2026-09-24
A000623,AWS NonProd,prior.reviewer,approved,2026-10-11
A000221,Badge access,prior.reviewer,approved,2026-10-03
A000043,Gateway,prior.reviewer,approved,2026-10-04
A000399,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000925,Gateway,prior.reviewer,approved,2026-09-25
A000752,Compass CRM,prior.reviewer,approved,2026-10-12
A000456,Slack,prior.reviewer,approved,2026-10-12
A000251,Zoom,prior.reviewer,approved,2026-09-27
A000696,PeopleHub HRIS,prior.reviewer,approved,2026-09-25
A001098,Expense,prior.reviewer,approved,2026-10-05
A000520,Slack,prior.reviewer,approved,2026-09-30
A000795,Zoom,prior.reviewer,approved,2026-10-06
A000406,Snowflake,prior.reviewer,approved,2026-10-02
A000603,Gateway,prior.reviewer,approved,2026-10-04
A000416,PeopleHub HRIS,prior.reviewer,approved,2026-10-06
A000047,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000543,Box,prior.reviewer,approved,2026-10-03
A000040,VPN,prior.reviewer,approved,2026-09-22
A000664,Active Directory,prior.reviewer,approved,2026-09-28
A000410,Active Directory,prior.reviewer,approved,2026-10-01
A000640,Slack,prior.reviewer,approved,2026-10-04
A000684,Zoom,prior.reviewer,approved,2026-10-02
A000815,Expense,prior.reviewer,approved,2026-09-22
A001115,Expense,prior.reviewer,approved,2026-10-02
A001063,Jenkins,prior.reviewer,approved,2026-09-30
A000105,PeopleHub HRIS,prior.reviewer,approved,2026-10-10
A000680,Box,prior.reviewer,approved,2026-10-08
A000651,Box,prior.reviewer,approved,2026-10-02
A000374,Jenkins,prior.reviewer,approved,2026-10-07
A000668,Slack,prior.reviewer,approved,2026-10-08
A000097,Jenkins,prior.reviewer,approved,2026-10-07
A001136,Active Directory,prior.reviewer,approved,2026-10-11
A000544,Badge access,prior.reviewer,approved,2026-10-09
A000292,Expense,prior.reviewer,approved,2026-09-24
A000660,Badge access,prior.reviewer,approved,2026-10-11
A000997,Expense,prior.reviewer,approved,2026-10-08
A000557,Badge access,prior.reviewer,approved,2026-09-27
A001181,Gateway,prior.reviewer,approved,2026-10-08
A000922,Procure,prior.reviewer,approved,2026-09-25
A001125,Gateway,prior.reviewer,approved,2026-09-29
A000376,Slack,prior.reviewer,approved,2026-10-03
A000374,Gateway,prior.reviewer,approved,2026-10-04
A001099,Gateway,prior.reviewer,approved,2026-10-01
A001035,Zoom,prior.reviewer,approved,2026-09-25
A000857,Jenkins,prior.reviewer,approved,2026-10-04
A000031,Expense,prior.reviewer,approved,2026-09-29
A001053,Zoom,prior.reviewer,approved,2026-09-26
A000672,AWS NonProd,prior.reviewer,approved,2026-10-03
A001130,Gateway,prior.reviewer,approved,2026-09-28
A000018,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A000500,Jenkins,prior.reviewer,approved,2026-10-12
A001194,Active Directory,prior.reviewer,approved,2026-10-04
A000286,Badge access,prior.reviewer,approved,2026-09-22
A000701,Jenkins,prior.reviewer,approved,2026-09-29
A000491,Slack,prior.reviewer,approved,2026-10-05
A000709,Box,prior.reviewer,approved,2026-10-11
A001077,Active Directory,prior.reviewer,approved,2026-10-04
A001092,Gateway,prior.reviewer,approved,2026-10-02
A001176,Expense,prior.reviewer,approved,2026-10-01
A000054,Expense,prior.reviewer,approved,2026-10-12
A000747,Badge access,prior.reviewer,approved,2026-09-27
A001042,Gateway,prior.reviewer,approved,2026-10-03
A000039,PeopleHub HRIS,prior.reviewer,approved,2026-10-10
A001067,Zoom,prior.reviewer,approved,2026-10-04
A000618,Zoom,prior.reviewer,approved,2026-10-01
A000212,PeopleHub HRIS,prior.reviewer,approved,2026-10-08
A000059,Jenkins,prior.reviewer,approved,2026-10-03
A000664,VPN,prior.reviewer,approved,2026-09-28
A000816,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A000270,Active Directory,prior.reviewer,approved,2026-10-12
A000598,Slack,prior.reviewer,approved,2026-10-10
A000083,Box,prior.reviewer,approved,2026-09-23
A000878,Badge access,prior.reviewer,approved,2026-10-05
A001032,Badge access,prior.reviewer,approved,2026-10-05
A000173,VPN,prior.reviewer,approved,2026-09-29
A000314,Expense,prior.reviewer,approved,2026-10-12
A001094,Active Directory,prior.reviewer,approved,2026-10-08
A000178,PeopleHub HRIS,prior.reviewer,approved,2026-10-06
A001120,Snowflake,prior.reviewer,approved,2026-09-22
A000880,Box,prior.reviewer,approved,2026-10-03
A000695,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A001035,Jenkins,prior.reviewer,approved,2026-09-25
A001132,PeopleHub HRIS,prior.reviewer,approved,2026-10-05
A000231,Active Directory,prior.reviewer,approved,2026-09-30
A000060,PeopleHub HRIS,prior.reviewer,approved,2026-09-29
A001174,Box,prior.reviewer,approved,2026-10-04
A000447,VPN,prior.reviewer,approved,2026-09-27
A000509,Box,prior.reviewer,approved,2026-10-11
A000853,VPN,prior.reviewer,approved,2026-10-05
A000815,Slack,prior.reviewer,approved,2026-10-08
A000208,GitHub Enterprise,prior.reviewer,approved,2026-09-26
A000252,PeopleHub HRIS,prior.reviewer,approved,2026-10-03
A000782,AWS NonProd,prior.reviewer,approved,2026-10-05
A000851,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000023,Active Directory,prior.reviewer,approved,2026-09-28
A001153,Active Directory,prior.reviewer,approved,2026-10-03
A000519,Badge access,prior.reviewer,approved,2026-10-02
A000026,Badge access,prior.reviewer,approved,2026-10-07
A000998,VPN,prior.reviewer,approved,2026-10-11
A000116,Gateway,prior.reviewer,approved,2026-09-26
A000521,Zoom,prior.reviewer,approved,2026-10-09
A000096,Badge access,prior.reviewer,approved,2026-09-25
A001073,Box,prior.reviewer,approved,2026-09-24
A000414,AWS Prod,prior.reviewer,approved,2026-09-23
A001048,Badge access,prior.reviewer,approved,2026-10-01
A000732,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A001073,Slack,prior.reviewer,approved,2026-10-03
A000284,Snowflake,prior.reviewer,approved,2026-09-27
A000371,Zoom,prior.reviewer,approved,2026-10-03
A000089,Jenkins,prior.reviewer,approved,2026-10-06
A001019,VPN,prior.reviewer,approved,2026-09-25
A000836,Slack,prior.reviewer,approved,2026-09-25
A000439,Compass CRM,prior.reviewer,approved,2026-10-03
A001142,Box,prior.reviewer,approved,2026-09-29
A000976,Slack,prior.reviewer,approved,2026-10-04
A000086,Active Directory,prior.reviewer,approved,2026-09-25
A000645,Gateway,prior.reviewer,approved,2026-09-28
A000769,Snowflake,prior.reviewer,approved,2026-10-11
A000135,Compass CRM,prior.reviewer,approved,2026-10-01
A000729,Compass CRM,prior.reviewer,approved,2026-09-29
A000533,Jenkins,prior.reviewer,approved,2026-09-24
A000335,Expense,prior.reviewer,approved,2026-10-02
A000780,Gateway,prior.reviewer,approved,2026-09-28
A000241,Active Directory,prior.reviewer,approved,2026-10-08
A000089,Expense,prior.reviewer,approved,2026-09-23
A000672,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000899,Badge access,prior.reviewer,approved,2026-09-28
A000891,Expense,prior.reviewer,approved,2026-10-10
A000140,Expense,prior.reviewer,approved,2026-09-29
A000959,Zoom,prior.reviewer,approved,2026-10-09
A000402,Expense,prior.reviewer,approved,2026-10-09
A000453,Slack,prior.reviewer,approved,2026-10-09
A000184,Slack,prior.reviewer,approved,2026-09-24
A000198,Jenkins,prior.reviewer,approved,2026-10-08
A000345,PeopleHub HRIS,prior.reviewer,approved,2026-09-28
A001061,Jenkins,prior.reviewer,approved,2026-10-08
A000708,Active Directory,prior.reviewer,approved,2026-09-25
A000456,VPN,prior.reviewer,approved,2026-10-10
A000862,Slack,prior.reviewer,approved,2026-09-28
A000321,Gateway,prior.reviewer,approved,2026-09-26
A001081,VPN,prior.reviewer,approved,2026-10-06
A000997,Box,prior.reviewer,approved,2026-10-03
A000495,PeopleHub HRIS,prior.reviewer,approved,2026-10-04
A000097,Snowflake,prior.reviewer,approved,2026-10-11
A000974,Box,prior.reviewer,approved,2026-10-06
A000932,Gateway,prior.reviewer,approved,2026-09-23
A000670,Gateway,prior.reviewer,approved,2026-10-06
A000031,Zoom,prior.reviewer,approved,2026-10-02
A000133,Gateway,prior.reviewer,approved,2026-09-25
A000171,Gateway,prior.reviewer,approved,2026-10-05
A001194,Badge access,prior.reviewer,approved,2026-09-22
A000552,Slack,prior.reviewer,approved,2026-10-08
A000032,Compass CRM,prior.reviewer,approved,2026-09-22
A000017,Box,prior.reviewer,approved,2026-10-07
A001133,Box,prior.reviewer,approved,2026-10-02
A001021,Expense,prior.reviewer,approved,2026-09-27
A001088,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A000062,Expense,prior.reviewer,approved,2026-10-10
A000617,Zoom,prior.reviewer,approved,2026-09-29
A000685,Active Directory,prior.reviewer,approved,2026-09-22
A000593,Zoom,prior.reviewer,approved,2026-10-05
A000206,VPN,prior.reviewer,approved,2026-09-27
A000636,Active Directory,prior.reviewer,approved,2026-09-27
A000746,Badge access,prior.reviewer,approved,2026-09-25
A000748,Slack,prior.reviewer,approved,2026-10-04
A000149,PeopleHub HRIS,prior.reviewer,approved,2026-10-09
A000491,Expense,prior.reviewer,approved,2026-09-23
A000404,VPN,prior.reviewer,approved,2026-10-10
A000958,VPN,prior.reviewer,approved,2026-10-07
A000235,Expense,prior.reviewer,approved,2026-09-28
A000880,Gateway,prior.reviewer,approved,2026-10-06
A001140,Active Directory,prior.reviewer,approved,2026-10-10
A000428,Box,prior.reviewer,approved,2026-10-11
A000202,Compass CRM,prior.reviewer,approved,2026-09-28
A001085,Active Directory,prior.reviewer,approved,2026-10-09
A000632,Expense,prior.reviewer,approved,2026-10-03
A001083,Jenkins,prior.reviewer,approved,2026-10-09
A000189,VPN,prior.reviewer,approved,2026-09-26
A000867,Zoom,prior.reviewer,approved,2026-10-02
A000368,Expense,prior.reviewer,approved,2026-09-24
A000879,VPN,prior.reviewer,approved,2026-09-22
A000895,Atlas ERP,prior.reviewer,approved,2026-10-03
A000688,Vault,prior.reviewer,approved,2026-10-08
A000843,VPN,prior.reviewer,approved,2026-09-26
A000210,Zoom,prior.reviewer,approved,2026-10-06
A000473,Zoom,prior.reviewer,approved,2026-10-08
A000668,Badge access,prior.reviewer,approved,2026-09-27
A000943,Badge access,prior.reviewer,approved,2026-10-07
A000078,VPN,prior.reviewer,approved,2026-10-01
A000867,Compass CRM,prior.reviewer,approved,2026-09-29
A000337,Zoom,prior.reviewer,approved,2026-10-09
A000606,Jenkins,prior.reviewer,approved,2026-09-25
A000597,Active Directory,prior.reviewer,approved,2026-10-08
A000309,PeopleHub HRIS,prior.reviewer,approved,2026-10-11
A000125,VPN,prior.reviewer,approved,2026-10-04
A001106,Slack,prior.reviewer,approved,2026-10-05
A000747,Slack,prior.reviewer,approved,2026-09-24
A000155,VPN,prior.reviewer,approved,2026-10-03
A000382,Snowflake,prior.reviewer,approved,2026-10-10
A000961,Zoom,prior.reviewer,approved,2026-09-26
A000073,Gateway,prior.reviewer,approved,2026-09-23
A000800,Active Directory,prior.reviewer,approved,2026-09-26
A001057,Gateway,prior.reviewer,approved,2026-10-06
A000393,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000432,Active Directory,prior.reviewer,approved,2026-10-09
A001082,PeopleHub HRIS,prior.reviewer,approved,2026-10-06
A000243,Badge access,prior.reviewer,approved,2026-09-30
A000967,Slack,prior.reviewer,approved,2026-10-05
A000194,AWS NonProd,prior.reviewer,approved,2026-10-12
A000283,Active Directory,prior.reviewer,approved,2026-10-06
A000772,Snowflake,prior.reviewer,approved,2026-09-30
A001192,AWS NonProd,prior.reviewer,approved,2026-10-12
A000757,Gateway,prior.reviewer,approved,2026-10-07
A000341,Slack,prior.reviewer,approved,2026-09-22
A000034,PeopleHub HRIS,prior.reviewer,approved,2026-09-26
A000959,PeopleHub HRIS,prior.reviewer,approved,2026-10-12
A000659,AWS Prod,prior.reviewer,approved,2026-10-02
A000138,Procure,prior.reviewer,approved,2026-09-30
A000554,Active Directory,prior.reviewer,approved,2026-10-03
A000460,VPN,prior.reviewer,approved,2026-10-04
A000703,Badge access,prior.reviewer,approved,2026-09-30
A000725,Gateway,prior.reviewer,approved,2026-10-09
A000157,VPN,prior.reviewer,conditional,2026-10-02
A001073,Badge access,prior.reviewer,approved,2026-09-28
A001069,Badge access,prior.reviewer,approved,2026-09-23
A000923,Gateway,prior.reviewer,approved,2026-10-07
A000003,Active Directory,prior.reviewer,approved,2026-09-26
A000611,VPN,prior.reviewer,approved,2026-10-02
A000696,Gateway,prior.reviewer,approved,2026-10-12
A000700,Compass CRM,prior.reviewer,approved,2026-09-22
A001131,Slack,prior.reviewer,approved,2026-10-06
A000068,Gateway,prior.reviewer,approved,2026-10-03
A000629,Gateway,prior.reviewer,approved,2026-10-02
A000710,Box,prior.reviewer,approved,2026-10-07
A000454,Badge access,prior.reviewer,approved,2026-10-12
A000984,Expense,prior.reviewer,approved,2026-09-24
A000820,VPN,prior.reviewer,approved,2026-09-28
A000596,Badge access,prior.reviewer,approved,2026-09-27
A000814,PeopleHub HRIS,prior.reviewer,approved,2026-09-24
A000725,Zoom,prior.reviewer,approved,2026-09-24
A001115,AWS NonProd,prior.reviewer,approved,2026-10-06
A000531,Zoom,prior.reviewer,approved,2026-09-26
A000866,Compass CRM,prior.reviewer,approved,2026-10-01
A000417,Zoom,prior.reviewer,approved,2026-09-23
A000631,AWS NonProd,prior.reviewer,approved,2026-10-09
A001194,Zoom,prior.reviewer,approved,2026-09-27
A000371,Expense,prior.reviewer,approved,2026-09-26
A000938,PeopleHub HRIS,prior.reviewer,approved,2026-10-01
A000708,Expense,prior.reviewer,approved,2026-09-29
A000941,Active Directory,prior.reviewer,approved,2026-10-07
A000597,Snowflake,prior.reviewer,approved,2026-10-07
A000526,Zoom,prior.reviewer,approved,2026-10-10
A001094,Expense,prior.reviewer,approved,2026-10-06
A000117,Slack,prior.reviewer,approved,2026-09-25
A000477,Jenkins,prior.reviewer,approved,2026-09-30
A000351,Gateway,prior.reviewer,approved,2026-09-24
A000708,Zoom,prior.reviewer,approved,2026-10-11
A000376,VPN,prior.reviewer,approved,2026-10-09
A000272,Badge access,prior.reviewer,approved,2026-09-26
A000719,Snowflake,prior.reviewer,approved,2026-09-30
A000706,Zoom,prior.reviewer,approved,2026-10-05
A000680,Gateway,prior.reviewer,approved,2026-10-12
A000559,VPN,prior.reviewer,approved,2026-09-28
A000534,Active Directory,prior.reviewer,approved,2026-09-26
A001020,PeopleHub HRIS,prior.reviewer,approved,2026-10-08
A000192,Compass CRM,prior.reviewer,approved,2026-09-25
A000115,Active Directory,prior.reviewer,approved,2026-10-06
A000270,Zoom,prior.reviewer,approved,2026-10-06
A000016,Expense,prior.reviewer,approved,2026-09-29
A000759,Slack,prior.reviewer,approved,2026-09-29
A001031,VPN,prior.reviewer,approved,2026-09-22
A000343,Atlas ERP,prior.reviewer,approved,2026-10-02
A000615,Zoom,prior.reviewer,approved,2026-10-05
A000763,VPN,prior.reviewer,approved,2026-10-10
A000984,AWS NonProd,prior.reviewer,approved,2026-10-09
A000524,PeopleHub HRIS,prior.reviewer,approved,2026-09-30
A001048,PeopleHub HRIS,prior.reviewer,approved,2026-09-27
A000864,PeopleHub HRIS,prior.reviewer,approved,2026-09-25
A001011,Badge access,prior.reviewer,approved,2026-09-22
A001181,Zoom,prior.reviewer,approved,2026-10-02
A001200,Gateway,prior.reviewer,approved,2026-10-04
A000085,PeopleHub HRIS,prior.reviewer,approved,2026-10-02
A000421,VPN,prior.reviewer,approved,2026-10-07
